,index,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
9595,9595,"frozenset({58201, 40707, 41101})",frozenset({57733}),0.00031858407079646023,0.045929203539823014,0.00010619469026548672,0.33333333333333337,7.2575465639049455,9.156237763333072e-05,1.4311061946902657
9596,9596,"frozenset({58201, 57733, 41101})",frozenset({40707}),0.000743362831858407,0.006725663716814159,0.00010619469026548672,0.14285714285714288,21.240601503759407,0.00010119508183882842,1.1588200589970503
9597,9597,"frozenset({40707, 57733, 41101})",frozenset({58201}),0.0006194690265486724,0.004707964601769912,0.00010619469026548672,0.17142857142857146,36.4124597207304,0.00010327825201660272,1.2012145254806226
9598,9598,"frozenset({40707, 57733, 41101})",frozenset({61007}),0.0006194690265486724,0.01,0.00026548672566371683,0.4285714285714286,42.85714285714286,0.0002592920353982301,1.7325000000000002
9599,9599,"frozenset({40707, 57733, 61007})",frozenset({41101}),0.0006371681415929205,0.008814159292035398,0.00026548672566371683,0.4166666666666667,47.27242302543507,0.00025987062416790664,1.6991757269279395
9600,9600,"frozenset({40707, 41101, 61007})",frozenset({57733}),0.0006371681415929205,0.045929203539823014,0.00026548672566371683,0.4166666666666667,9.071933204881182,0.0002362221003994048,1.6355499367888748
9601,9601,"frozenset({57733, 41101, 61007})",frozenset({40707}),0.001752212389380531,0.006725663716814159,0.00026548672566371683,0.15151515151515152,22.527910685805427,0.00025370193437230794,1.1706447534766118
9602,9602,"frozenset({40707, 57733})","frozenset({41101, 61007})",0.002495575221238938,0.003769911504424778,0.00026548672566371683,0.10638297872340426,28.218959144940573,0.0002560786279270108,1.1148289085545724
9603,9603,"frozenset({40707, 41101})","frozenset({57733, 61007})",0.001610619469026549,0.004070796460176991,0.00026548672566371683,0.16483516483516486,40.49211657907311,0.0002589302216305114,1.1924941779226828
9604,9604,"frozenset({40707, 61007})","frozenset({57733, 41101})",0.0013805309734513276,0.0036460176991150437,0.00026548672566371683,0.19230769230769232,52.74458551157581,0.00026045328530033675,1.233581120943953
9605,9605,"frozenset({72033, 40707, 57733})",frozenset({41101}),0.00031858407079646023,0.008814159292035398,0.00014159292035398232,0.4444444444444444,50.42391789379741,0.0001387848696060772,1.7841345132743358
9606,9606,"frozenset({72033, 40707, 41101})",frozenset({57733}),0.00033628318584070794,0.045929203539823014,0.00014159292035398232,0.4210526315789474,9.167427238616773,0.0001261477014644843,1.6479404666130328
9607,9607,"frozenset({72033, 57733, 41101})",frozenset({40707}),0.0006017699115044247,0.006725663716814159,0.00014159292035398232,0.2352941176470588,34.984520123839005,0.00013754561829430653,1.2988972089857045
9608,9608,"frozenset({40707, 57733, 41101})",frozenset({72033}),0.0006194690265486724,0.0023716814159292035,0.00014159292035398232,0.22857142857142854,96.37526652452027,0.00014012373717597307,1.2932218944608325
9609,9609,"frozenset({72033, 40707})","frozenset({57733, 41101})",0.0006902654867256638,0.0036460176991150437,0.00014159292035398232,0.20512820512820512,56.26089121234752,0.00013907620017229226,1.2534775906365971
9610,9610,"frozenset({72033, 57733})","frozenset({40707, 41101})",0.001008849557522124,0.001610619469026549,0.00014159292035398232,0.14035087719298245,87.1409292461924,0.00013996804761531834,1.1613917283727648
9611,9611,"frozenset({72033, 41101})","frozenset({40707, 57733})",0.001274336283185841,0.002495575221238938,0.00014159292035398232,0.1111111111111111,44.523246650906216,0.000138412718302138,1.1221924778761063
9612,9612,"frozenset({72626, 40707, 57733})",frozenset({41101}),0.00014159292035398232,0.008814159292035398,0.00010619469026548672,0.75,85.09036144578313,0.00010494666771086225,3.964743362831858
9613,9613,"frozenset({72626, 40707, 41101})",frozenset({57733}),0.00026548672566371683,0.045929203539823014,0.00010619469026548672,0.4,8.709055876685934,9.400109640535673e-05,1.5901179941002948
9614,9614,"frozenset({72626, 57733, 41101})",frozenset({40707}),0.0005132743362831858,0.006725663716814159,0.00010619469026548672,0.20689655172413796,30.76225045372051,0.00010274257968517504,1.2523893805309734
9615,9615,"frozenset({40707, 57733, 41101})",frozenset({72626}),0.0006194690265486724,0.0018053097345132746,0.00010619469026548672,0.17142857142857146,94.95798319327731,0.00010507635680162895,1.2047177296307598
9616,9616,"frozenset({72626, 40707})","frozenset({57733, 41101})",0.00033628318584070794,0.0036460176991150437,0.00010619469026548672,0.31578947368421056,86.61216147164028,0.00010496859581799672,1.4562096664397552
9617,9617,"frozenset({72626, 57733})","frozenset({40707, 41101})",0.000991150442477876,0.001610619469026549,0.00010619469026548672,0.10714285714285716,66.52276295133439,0.00010459832406609758,1.1181961061946903
9618,9618,"frozenset({72626, 41101})","frozenset({40707, 57733})",0.0009557522123893804,0.002495575221238938,0.00010619469026548672,0.11111111111111112,44.52324665090623,0.0001038095387266035,1.1221924778761063
9619,9619,"frozenset({58201, 40707, 41101})",frozenset({61007}),0.00031858407079646023,0.01,0.00015929203539823012,0.5,50.0,0.0001561061946902655,1.98
9620,9620,"frozenset({58201, 40707, 61007})",frozenset({41101}),0.00033628318584070794,0.008814159292035398,0.00015929203539823012,0.4736842105263158,53.741280913126204,0.00015632798183099695,1.883253097345133
9621,9621,"frozenset({58201, 41101, 61007})",frozenset({40707}),0.0009380530973451328,0.006725663716814159,0.00015929203539823012,0.169811320754717,25.24826216484608,0.0001529830057169708,1.196444086886565
9622,9622,"frozenset({40707, 41101, 61007})",frozenset({58201}),0.0006371681415929205,0.004707964601769912,0.00015929203539823012,0.25,53.10150375939849,0.00015629227034223508,1.32705604719764
9623,9623,"frozenset({58201, 40707})","frozenset({41101, 61007})",0.0012920353982300884,0.003769911504424778,0.00015929203539823012,0.12328767123287672,32.70306772139688,0.00015442117628631843,1.1363249446902657
9624,9624,"frozenset({58201, 61007})","frozenset({40707, 41101})",0.0015752212389380528,0.001610619469026549,0.00015929203539823012,0.10112359550561796,62.78552907766391,0.00015675495340277234,1.110708185840708
9625,9625,"frozenset({40707, 61007})","frozenset({58201, 41101})",0.0013805309734513276,0.001663716814159292,0.00015929203539823012,0.1153846153846154,69.35351882160393,0.00015699522280523146,1.128554059253559
9626,9626,"frozenset({72033, 40707, 41101})",frozenset({61007}),0.00033628318584070794,0.01,0.0001946902654867257,0.5789473684210527,57.894736842105274,0.00019132743362831862,2.3512500000000003
9627,9627,"frozenset({72033, 40707, 61007})",frozenset({41101}),0.00035398230088495576,0.008814159292035398,0.0001946902654867257,0.55,62.399598393574315,0.00019157020910016447,2.202635201573255
9628,9628,"frozenset({72033, 41101, 61007})",frozenset({40707}),0.000831858407079646,0.006725663716814159,0.0001946902654867257,0.23404255319148934,34.798432250839866,0.00018909546558070327,1.2967748279252704
9629,9629,"frozenset({40707, 41101, 61007})",frozenset({72033}),0.0006371681415929205,0.0023716814159292035,0.0001946902654867257,0.3055555555555556,128.83499170812604,0.0001931791056464876,1.4365847787610617
9630,9630,"frozenset({72033, 40707})","frozenset({41101, 61007})",0.0006902654867256638,0.003769911504424778,0.0001946902654867257,0.28205128205128205,74.81641988684244,0.00019208802568721118,1.3876061946902656
9631,9631,"frozenset({72033, 41101})","frozenset({40707, 61007})",0.001274336283185841,0.0013805309734513276,0.0001946902654867257,0.1527777777777778,110.66595441595443,0.0001929310047771948,1.1786983896706804
9632,9632,"frozenset({72033, 61007})","frozenset({40707, 41101})",0.0011858407079646015,0.001610619469026549,0.0001946902654867257,0.16417910447761194,101.93537805478105,0.00019278032735531365,1.1945015802781291
9633,9633,"frozenset({40707, 41101})","frozenset({72033, 61007})",0.001610619469026549,0.0011858407079646015,0.0001946902654867257,0.12087912087912088,101.93537805478105,0.00019278032735531365,1.1361511061946905
9634,9634,"frozenset({40707, 61007})","frozenset({72033, 41101})",0.0013805309734513276,0.001274336283185841,0.0001946902654867257,0.14102564102564102,110.66595441595442,0.0001929310047771948,1.162695548804649
9635,9635,"frozenset({58201, 40707, 57733})",frozenset({61007}),0.0004070796460176991,0.01,0.0001238938053097345,0.3043478260869565,30.43478260869565,0.00011982300884955752,1.423125
9636,9636,"frozenset({58201, 40707, 61007})",frozenset({57733}),0.00033628318584070794,0.045929203539823014,0.0001238938053097345,0.368421052631579,8.021498833789678,0.00010844858642023652,1.5106120943952803
9637,9637,"frozenset({58201, 57733, 61007})",frozenset({40707}),0.0006371681415929205,0.006725663716814159,0.0001238938053097345,0.19444444444444445,28.91081871345029,0.00011960842665831309,1.2330302105584376
9638,9638,"frozenset({40707, 57733, 61007})",frozenset({58201}),0.0006371681415929205,0.004707964601769912,0.0001238938053097345,0.19444444444444445,41.30116959064327,0.00012089404025373952,1.2355349404943543
9639,9639,"frozenset({72033, 40707, 57733})",frozenset({61007}),0.00031858407079646023,0.01,0.00015929203539823012,0.5,50.0,0.0001561061946902655,1.98
9640,9640,"frozenset({72033, 40707, 61007})",frozenset({57733}),0.00035398230088495576,0.045929203539823014,0.00015929203539823012,0.45,9.797687861271676,0.0001430339102513901,1.73467417538214
9641,9641,"frozenset({72033, 57733, 61007})",frozenset({40707}),0.0005663716814159293,0.006725663716814159,0.00015929203539823012,0.28125,41.817434210526315,0.00015548280993029994,1.3819469026548672
9642,9642,"frozenset({40707, 57733, 61007})",frozenset({72033}),0.0006371681415929205,0.0023716814159292035,0.00015929203539823012,0.25,105.41044776119404,0.00015778087555799202,1.3301710914454277
9643,9643,"frozenset({72033, 40707})","frozenset({57733, 61007})",0.0006902654867256638,0.004070796460176991,0.00015929203539823012,0.2307692307692308,56.688963210702354,0.00015648210509828492,1.29470796460177
9644,9644,"frozenset({72033, 57733})","frozenset({40707, 61007})",0.001008849557522124,0.0013805309734513276,0.00015929203539823012,0.15789473684210525,114.37246963562752,0.0001578992873365181,1.1858606194690269
9645,9645,"frozenset({72033, 61007})","frozenset({40707, 57733})",0.0011858407079646015,0.002495575221238938,0.00015929203539823012,0.13432835820895522,53.82661162273738,0.00015633268071109716,1.1522895941409823
9646,9646,"frozenset({40707, 61007})","frozenset({72033, 57733})",0.0013805309734513276,0.001008849557522124,0.00015929203539823012,0.1153846153846154,114.37246963562752,0.0001578992873365181,1.1292943439784533
9647,9647,"frozenset({42409, 41628, 57733})",frozenset({40942}),0.00030088495575221236,0.004991150442477876,0.000247787610619469,0.8235294117647057,164.99791405924068,0.00024628584853943143,5.6383834808259525
9648,9648,"frozenset({42409, 41628, 40942})",frozenset({57733}),0.0003893805309734514,0.045929203539823014,0.000247787610619469,0.6363636363636364,13.855316167454893,0.000229903672957945,2.6236946902654865
9649,9649,"frozenset({42409, 57733, 40942})",frozenset({41628}),0.0007964601769911505,0.0011681415929203538,0.000247787610619469,0.31111111111111106,266.32996632996634,0.0002468572323596209,1.4499172138167284
9650,9650,"frozenset({41628, 57733, 40942})",frozenset({42409}),0.0003716814159292035,0.004283185840707964,0.000247787610619469,0.6666666666666666,155.64738292011018,0.0002461956300415068,2.9871504424778768
9651,9651,"frozenset({42409, 41628})","frozenset({57733, 40942})",0.0005663716814159293,0.002424778761061947,0.000247787610619469,0.4375,180.42883211678836,0.00024641428459550474,1.7734670599803344
9652,9652,"frozenset({42409, 57733})","frozenset({41628, 40942})",0.0021061946902654867,0.0005663716814159293,0.000247787610619469,0.1176470588235294,207.7205882352941,0.00024659472159135404,1.1326914454277286
9653,9653,"frozenset({42409, 40942})","frozenset({41628, 57733})",0.001256637168141593,0.0005840707964601769,0.000247787610619469,0.19718309859154928,337.60136577037986,0.00024705364554781107,1.2448865083061635
9654,9654,"frozenset({41628, 57733})","frozenset({42409, 40942})",0.0005840707964601769,0.001256637168141593,0.000247787610619469,0.4242424242424242,337.60136577037986,0.00024705364554781107,1.7346595249184908
9655,9655,"frozenset({41628, 40942})","frozenset({42409, 57733})",0.0005663716814159293,0.0021061946902654867,0.000247787610619469,0.4375,207.7205882352941,0.00024659472159135404,1.77403343166175
9656,9656,"frozenset({57733, 40942})","frozenset({42409, 41628})",0.002424778761061947,0.0005663716814159293,0.000247787610619469,0.1021897810218978,180.42883211678836,0.00024641428459550474,1.1131903014605369
9657,9657,frozenset({41628}),"frozenset({42409, 57733, 40942})",0.0011681415929203538,0.0007964601769911505,0.000247787610619469,0.2121212121212121,266.32996632996634,0.0002468572323596209,1.2682198774676652
9658,9658,"frozenset({42409, 103988, 41628})",frozenset({40942}),0.000247787610619469,0.004991150442477876,0.00015929203539823012,0.6428571428571429,128.79939209726444,0.0001580552901558462,2.786024778761062
9659,9659,"frozenset({42409, 103988, 40942})",frozenset({41628}),0.00042477876106194687,0.0011681415929203538,0.00015929203539823012,0.375,321.02272727272725,0.00015879583365964442,1.5981309734513274
9660,9660,"frozenset({41628, 103988, 40942})",frozenset({42409}),0.00023008849557522125,0.004283185840707964,0.00015929203539823012,0.6923076923076923,161.63382072472982,0.00015830652361187251,3.2360796460176986
9661,9661,"frozenset({42409, 41628, 40942})",frozenset({103988}),0.0003893805309734514,0.0015752212389380528,0.00015929203539823012,0.40909090909090906,259.7037793667007,0.00015867867491581173,1.6896419332879509
9662,9662,"frozenset({42409, 103988})","frozenset({41628, 40942})",0.0007079646017699115,0.0005663716814159293,0.00015929203539823012,0.225,397.265625,0.00015889106429634267,1.2895917784755924
9663,9663,"frozenset({41628, 103988})","frozenset({42409, 40942})",0.00035398230088495576,0.001256637168141593,0.00015929203539823012,0.45,358.09859154929575,0.00015884720808207378,1.8158970233306515
9664,9664,"frozenset({103988, 40942})","frozenset({42409, 41628})",0.000831858407079646,0.0005663716814159293,0.00015929203539823012,0.1914893617021277,338.09840425531917,0.00015882089435351242,1.236141592920354
9665,9665,"frozenset({42409, 41628})","frozenset({103988, 40942})",0.0005663716814159293,0.000831858407079646,0.00015929203539823012,0.28125,338.09840425531917,0.00015882089435351242,1.3901469796075414
9666,9666,"frozenset({42409, 40942})","frozenset({41628, 103988})",0.001256637168141593,0.00035398230088495576,0.00015929203539823012,0.1267605633802817,358.09859154929575,0.00015884720808207378,1.144755923494148
9667,9667,"frozenset({41628, 40942})","frozenset({42409, 103988})",0.0005663716814159293,0.0007079646017699115,0.00015929203539823012,0.28125,397.265625,0.00015889106429634267,1.3903193535975376
9668,9668,frozenset({103988}),"frozenset({42409, 41628, 40942})",0.0015752212389380528,0.0003893805309734514,0.00015929203539823012,0.10112359550561796,259.7037793667007,0.00015867867491581173,1.112066814159292
9669,9669,frozenset({41628}),"frozenset({42409, 103988, 40942})",0.0011681415929203538,0.00042477876106194687,0.00015929203539823012,0.13636363636363635,321.02272727272725,0.00015879583365964442,1.1574028877503493
9670,9670,"frozenset({41628, 103988, 57733})",frozenset({40942}),0.000247787610619469,0.004991150442477876,0.00017699115044247788,0.7142857142857143,143.11043566362716,0.000175754405200094,3.482530973451328
9671,9671,"frozenset({41628, 103988, 40942})",frozenset({57733}),0.00023008849557522125,0.045929203539823014,0.00017699115044247788,0.7692307692307692,16.74818437824218,0.0001664233690970319,4.134306784660766
9672,9672,"frozenset({103988, 57733, 40942})",frozenset({41628}),0.0006194690265486724,0.0011681415929203538,0.00017699115044247788,0.2857142857142857,244.58874458874462,0.0001762675229070405,1.3983646017699116
9673,9673,"frozenset({41628, 57733, 40942})",frozenset({103988}),0.0003716814159292035,0.0015752212389380528,0.00017699115044247788,0.4761904761904762,302.30069555912263,0.00017640566998198762,1.9060836685438456
9674,9674,"frozenset({41628, 103988})","frozenset({57733, 40942})",0.00035398230088495576,0.002424778761061947,0.00017699115044247788,0.5,206.2043795620438,0.0001761328216775002,1.9951504424778759
9675,9675,"frozenset({103988, 57733})","frozenset({41628, 40942})",0.0009557522123893804,0.0005663716814159293,0.00017699115044247788,0.1851851851851852,326.9675925925926,0.0001764498394549299,1.2265776347546258
9676,9676,"frozenset({103988, 40942})","frozenset({41628, 57733})",0.000831858407079646,0.0005840707964601769,0.00017699115044247788,0.2127659574468085,364.28110896196,0.00017650528624011278,1.2695283425017938
9677,9677,"frozenset({41628, 57733})","frozenset({103988, 40942})",0.0005840707964601769,0.000831858407079646,0.00017699115044247788,0.30303030303030304,364.28110896196006,0.00017650528624011278,1.4335890727202767
9678,9678,"frozenset({41628, 40942})","frozenset({103988, 57733})",0.0005663716814159293,0.0009557522123893804,0.00017699115044247788,0.3125,326.9675925925926,0.0001764498394549299,1.4531552695092518
9679,9679,frozenset({103988}),"frozenset({41628, 57733, 40942})",0.0015752212389380528,0.0003716814159292035,0.00017699115044247788,0.11235955056179776,302.30069555912263,0.00017640566998198762,1.1261635487845858
9680,9680,frozenset({41628}),"frozenset({103988, 57733, 40942})",0.0011681415929203538,0.0006194690265486724,0.00017699115044247788,0.15151515151515152,244.58874458874462,0.0001762675229070405,1.1778413400758534
9681,9681,"frozenset({58201, 42409, 57733})",frozenset({40942}),0.0003893805309734514,0.004991150442477876,0.00021238938053097343,0.5454545454545454,109.28433268858801,0.00021044592372151304,2.1890194690265483
9682,9682,"frozenset({58201, 42409, 40942})",frozenset({57733}),0.00030088495575221236,0.045929203539823014,0.00021238938053097343,0.7058823529411764,15.368922135328116,0.00019856997415615947,3.243840707964601
9683,9683,"frozenset({58201, 57733, 40942})",frozenset({42409}),0.0005663716814159293,0.004283185840707964,0.00021238938053097343,0.375,87.55165289256199,0.0002099635053645548,1.5931469026548672
9684,9684,"frozenset({42409, 57733, 40942})",frozenset({58201}),0.0007964601769911505,0.004707964601769912,0.00021238938053097343,0.26666666666666666,56.64160401002506,0.0002086396742109797,1.3572164119066772
9685,9685,"frozenset({58201, 42409})","frozenset({57733, 40942})",0.0006371681415929205,0.002424778761061947,0.00021238938053097343,0.33333333333333337,137.46958637469592,0.00021084438875401364,1.4963628318584072
9686,9686,"frozenset({58201, 57733})","frozenset({42409, 40942})",0.0017168141592920356,0.001256637168141593,0.00021238938053097343,0.12371134020618554,98.44634819224626,0.00021023196804761534,1.1397424258198854
9687,9687,"frozenset({58201, 40942})","frozenset({42409, 57733})",0.0011327433628318586,0.0021061946902654867,0.00021238938053097343,0.1875,89.02310924369749,0.00021000360247474352,1.2281769911504423
9688,9688,"frozenset({42409, 57733})","frozenset({58201, 40942})",0.0021061946902654867,0.0011327433628318586,0.00021238938053097343,0.10084033613445377,89.02310924369749,0.00021000360247474352,1.1108897527086259
9689,9689,"frozenset({42409, 40942})","frozenset({58201, 57733})",0.001256637168141593,0.0017168141592920356,0.00021238938053097343,0.16901408450704225,98.44634819224626,0.00021023196804761534,1.2013238338083096
9690,9690,"frozenset({42409, 57733, 40942})",frozenset({61007}),0.0007964601769911505,0.01,8.849557522123894e-05,0.1111111111111111,11.111111111111109,8.053097345132743e-05,1.11375
9691,9691,"frozenset({42409, 57733, 61007})",frozenset({40942}),0.00021238938053097343,0.004991150442477876,8.849557522123894e-05,0.4166666666666666,83.48108747044917,8.743550787062417e-05,1.7057294563843235
9692,9692,"frozenset({42409, 40942, 61007})",frozenset({57733}),0.00015929203539823012,0.045929203539823014,8.849557522123894e-05,0.5555555555555556,12.095910939841573,8.117941890516094e-05,2.146659292035398
9693,9693,"frozenset({57733, 40942, 61007})",frozenset({42409}),0.0005309734513274337,0.004283185840707964,8.849557522123894e-05,0.16666666666666666,38.911845730027544,8.622131725272144e-05,1.1948601769911504
9694,9694,"frozenset({42409, 61007})","frozenset({57733, 40942})",0.00042477876106194687,0.002424778761061947,8.849557522123894e-05,0.2083333333333333,85.91849148418491,8.746558070326572e-05,1.2600950163018163
9695,9695,"frozenset({42409, 103988, 57733})",frozenset({40942}),0.0004070796460176991,0.004991150442477876,0.00028318584070796465,0.6956521739130435,139.37711995066294,0.00028115404495261963,3.2693147914032865
9696,9696,"frozenset({42409, 103988, 40942})",frozenset({57733}),0.00042477876106194687,0.045929203539823014,0.00028318584070796465,0.6666666666666666,14.515093127809891,0.0002636760905317566,2.8622123893805314
9697,9697,"frozenset({42409, 57733, 40942})",frozenset({103988}),0.0007964601769911505,0.0015752212389380528,0.00028318584070796465,0.3555555555555555,225.71785268414482,0.0002819312397211998,1.5492798291119925
9698,9698,"frozenset({103988, 57733, 40942})",frozenset({42409}),0.0006194690265486724,0.004283185840707964,0.00028318584070796465,0.4571428571428571,106.72963400236128,0.0002805325397446942,1.834215183977643
9699,9699,"frozenset({42409, 103988})","frozenset({57733, 40942})",0.0007079646017699115,0.002424778761061947,0.00028318584070796465,0.4,164.96350364963502,0.00028146918317800923,1.662625368731563
9700,9700,"frozenset({42409, 57733})","frozenset({103988, 40942})",0.0021061946902654867,0.000831858407079646,0.00028318584070796465,0.13445378151260504,161.63060969068476,0.0002814337849479207,1.1543787266947332
9701,9701,"frozenset({42409, 40942})","frozenset({103988, 57733})",0.001256637168141593,0.0009557522123893804,0.00028318584070796465,0.2253521126760563,235.7850808555034,0.00028198480695434253,1.2896753016894609
9702,9702,"frozenset({103988, 57733})","frozenset({42409, 40942})",0.0009557522123893804,0.001256637168141593,0.00028318584070796465,0.2962962962962963,235.7850808555034,0.00028198480695434253,1.4192668840242195
9703,9703,"frozenset({103988, 40942})","frozenset({42409, 57733})",0.000831858407079646,0.0021061946902654867,0.00028318584070796465,0.3404255319148936,161.63060969068482,0.0002814337849479207,1.5129357693405654
9704,9704,"frozenset({57733, 40942})","frozenset({42409, 103988})",0.002424778761061947,0.0007079646017699115,0.00028318584070796465,0.1167883211678832,164.96350364963502,0.00028146918317800923,1.1314298252029549
9705,9705,frozenset({103988}),"frozenset({42409, 57733, 40942})",0.0015752212389380528,0.0007964601769911505,0.00028318584070796465,0.1797752808988764,225.71785268414482,0.0002819312397211998,1.2182070554006543
9706,9706,"frozenset({58201, 57733, 40942})",frozenset({60783}),0.0005663716814159293,0.007115044247787611,8.849557522123894e-05,0.15625,21.96050995024876,8.446581564727074e-05,1.17675254015077
9707,9707,"frozenset({58201, 57733, 60783})",frozenset({40942}),0.000495575221238938,0.004991150442477876,8.849557522123894e-05,0.17857142857142858,35.77760891590679,8.602208473647116e-05,1.2113151212004618
9708,9708,"frozenset({58201, 40942, 60783})",frozenset({57733}),0.00014159292035398232,0.045929203539823014,8.849557522123894e-05,0.625,13.607899807321775,8.199232516250293e-05,2.544188790560472
9709,9709,"frozenset({57733, 40942, 60783})",frozenset({58201}),0.0003716814159292035,0.004707964601769912,8.849557522123894e-05,0.2380952380952381,50.57286072323666,8.674571227190852e-05,1.306320796460177
9710,9710,"frozenset({40942, 60783})","frozenset({58201, 57733})",0.0006194690265486724,0.0017168141592920356,8.849557522123894e-05,0.14285714285714288,83.21060382916055,8.743206202521732e-05,1.1646637168141594
9711,9711,"frozenset({58201, 57733, 40942})",frozenset({61007}),0.0005663716814159293,0.01,0.0001238938053097345,0.21875,21.875,0.00011823008849557522,1.2672
9712,9712,"frozenset({58201, 57733, 61007})",frozenset({40942}),0.0006371681415929205,0.004991150442477876,0.0001238938053097345,0.19444444444444445,38.95784081954295,0.00012071360325789021,1.2351833994507169
9713,9713,"frozenset({58201, 40942, 61007})",frozenset({57733}),0.00026548672566371683,0.045929203539823014,0.0001238938053097345,0.4666666666666666,10.160565189466922,0.00011170021144960452,1.7888827433628316
9714,9714,"frozenset({57733, 40942, 61007})",frozenset({58201}),0.0005309734513274337,0.004707964601769912,0.0001238938053097345,0.2333333333333333,49.561403508771924,0.00012139400109640537,1.2982070026933434
9715,9715,"frozenset({58201, 40942})","frozenset({57733, 61007})",0.0011327433628318586,0.004070796460176991,0.0001238938053097345,0.109375,26.86820652173913,0.00011928263763802959,1.1182362987113803
9716,9716,"frozenset({40942, 61007})","frozenset({58201, 57733})",0.0009734513274336283,0.0017168141592920356,0.0001238938053097345,0.12727272727272726,74.13308341143393,0.00012222257028741482,1.143866150442478
9717,9717,"frozenset({57733, 40942, 61007})",frozenset({60783}),0.0005309734513274337,0.007115044247787611,0.00021238938053097343,0.4,56.21890547263681,0.00020861148093037827,1.6548082595870204
9718,9718,"frozenset({60783, 57733, 61007})",frozenset({40942}),0.001610619469026549,0.004991150442477876,0.00021238938053097343,0.13186813186813187,26.420388122515785,0.0002043505364554781,1.1461494343004368
9719,9719,"frozenset({60783, 40942, 61007})",frozenset({57733}),0.0003716814159292035,0.045929203539823014,0.00021238938053097343,0.5714285714285715,12.441508395265625,0.00019531834912679143,2.2261651917404133
9720,9720,"frozenset({57733, 40942, 60783})",frozenset({61007}),0.0003716814159292035,0.01,0.00021238938053097343,0.5714285714285715,57.14285714285715,0.00020867256637168146,2.3100000000000005
9721,9721,"frozenset({40942, 61007})","frozenset({57733, 60783})",0.0009734513274336283,0.003115044247787611,0.00021238938053097343,0.21818181818181814,70.04132231404958,0.00020935703657295007,1.2750854085202716
9722,9722,"frozenset({40942, 60783})","frozenset({57733, 61007})",0.0006194690265486724,0.004070796460176991,0.00021238938053097343,0.3428571428571429,84.22360248447207,0.00020986764821050985,1.515544440169296
9723,9723,"frozenset({116249, 103988, 57733})",frozenset({40942}),0.00010619469026548672,0.004991150442477876,8.849557522123894e-05,0.8333333333333333,166.96217494089834,8.796554154593155e-05,5.97005309734513
9724,9724,"frozenset({116249, 103988, 40942})",frozenset({57733}),0.00010619469026548672,0.045929203539823014,8.849557522123894e-05,0.8333333333333333,18.143866409762364,8.361813767718694e-05,5.724424778761059
9725,9725,"frozenset({116249, 57733, 40942})",frozenset({103988}),0.00014159292035398232,0.0015752212389380528,8.849557522123894e-05,0.625,396.76966292134836,8.827253504581409e-05,2.6624660766961648
9726,9726,"frozenset({103988, 57733, 40942})",frozenset({116249}),0.0006194690265486724,0.0013805309734513276,8.849557522123894e-05,0.14285714285714288,103.4798534798535,8.764037904299475e-05,1.1650560471976399
9727,9727,"frozenset({116249, 103988})","frozenset({57733, 40942})",0.00014159292035398232,0.002424778761061947,8.849557522123894e-05,0.625,257.75547445255484,8.815224371524787e-05,2.660200589970501
9728,9728,"frozenset({116249, 57733})","frozenset({103988, 40942})",0.0004070796460176991,0.000831858407079646,8.849557522123894e-05,0.2173913043478261,261.3320999074931,8.815694259534812e-05,1.2767148475909542
9729,9729,"frozenset({116249, 40942})","frozenset({103988, 57733})",0.00021238938053097343,0.0009557522123893804,8.849557522123894e-05,0.4166666666666666,435.9567901234568,8.829258360090843e-05,1.7126472819216183
9730,9730,"frozenset({103988, 40942})","frozenset({116249, 57733})",0.000831858407079646,0.0004070796460176991,8.849557522123894e-05,0.10638297872340426,261.33209990749305,8.815694259534812e-05,1.1185920775389802
9731,9731,"frozenset({42412, 41101, 57733})",frozenset({61007}),0.00031858407079646023,0.01,0.0001946902654867257,0.6111111111111112,61.111111111111114,0.00019150442477876108,2.5457142857142863
9732,9732,"frozenset({42412, 41101, 61007})",frozenset({57733}),0.0003893805309734514,0.045929203539823014,0.0001946902654867257,0.5,10.886319845857418,0.00017680632782520166,1.908141592920354
9733,9733,"frozenset({42412, 57733, 61007})",frozenset({41101}),0.00030088495575221236,0.008814159292035398,0.0001946902654867257,0.6470588235294117,73.41129222773445,0.00019203821755814864,2.808359882005899
9734,9734,"frozenset({41101, 57733, 61007})",frozenset({42412}),0.001752212389380531,0.0015398230088495574,0.0001946902654867257,0.1111111111111111,72.15836526181354,0.00019199216853316628,1.1232676991150443
9735,9735,"frozenset({42412, 41101})","frozenset({57733, 61007})",0.0006548672566371683,0.004070796460176991,0.0001946902654867257,0.2972972972972973,73.03172737955347,0.0001920244341765213,1.4172838665759022
9736,9736,"frozenset({42412, 57733})","frozenset({41101, 61007})",0.0006902654867256638,0.003769911504424778,0.0001946902654867257,0.28205128205128205,74.81641988684244,0.00019208802568721118,1.3876061946902656
9737,9737,"frozenset({42412, 61007})","frozenset({41101, 57733})",0.0006548672566371683,0.0036460176991150437,0.0001946902654867257,0.2972972972972973,81.54027814221989,0.00019230260787845565,1.4178883594281826
9738,9738,frozenset({42412}),"frozenset({41101, 57733, 61007})",0.0015398230088495574,0.001752212389380531,0.0001946902654867257,0.1264367816091954,72.15836526181354,0.00019199216853316628,1.1427310200279461
